date,state,fips,cases,deaths,population,cases_prop
2020-03-27,Indiana,18,982,26,6732219,14.586572421366567
2020-03-27,Iowa,19,235,3,3155070,7.448329197133502
2020-03-27,Kansas,20,212,4,2913314,7.276936162734261
2020-03-27,Kentucky,21,302,8,4467673,6.759671086044123
2020-03-27,Louisiana,22,2746,119,4648794,59.069083293430516
2020-03-27,Maine,23,168,1,1344212,12.498028584776804
2020-03-27,Maryland,24,775,5,6045680,12.81907080758492
2020-03-27,Massachusetts,25,3240,35,6949503,46.622039014876314
2020-03-27,Michigan,26,3657,93,9986857,36.61812720458499
2020-03-27,Minnesota,27,398,4,5639632,7.057198058313025
2020-03-27,Mississippi,28,579,8,2976149,19.45467112029673
2020-03-27,Missouri,29,671,9,6137428,10.932918479858337
2020-03-27,Montana,30,121,1,1068778,11.321340821012408
2020-03-27,Nebraska,31,100,2,1934408,5.169540241769058
2020-03-27,Nevada,32,621,10,3080156,20.161316504748463
2020-03-27,New Hampshire,33,187,2,1359711,13.752922496030406
2020-03-27,New Jersey,34,8825,108,8882190,99.35612726140737
2020-03-27,New Mexico,35,191,1,2096829,9.108992674176102
2020-03-27,New York,36,44635,535,19453561,229.44385349294149
2020-03-27,North Carolina,37,783,3,10488084,7.465615263950975
2020-03-27,North Dakota,38,68,1,762062,8.923158483168036
2020-03-27,Ohio,39,1144,22,11689100,9.786895483826815
2020-03-27,Oklahoma,40,322,8,3956971,8.137537525546687
2020-03-27,Oregon,41,414,12,4217737,9.815690262337363
2020-03-27,Pennsylvania,42,2218,23,12801989,17.32543279017034
2020-03-27,Rhode Island,44,203,0,1059361,19.162495126779255
2020-03-27,South Carolina,45,539,13,5148714,10.468633526740852
2020-03-27,South Dakota,46,58,1,884659,6.556198490039665
2020-03-27,Tennessee,47,1062,6,6833174,15.541825804523638
2020-03-27,Texas,48,1942,23,28995881,6.697503000512383
2020-03-27,Utah,49,480,2,3205958,14.972123777042619
2020-03-27,Vermont,50,184,10,623989,29.48769930239155
2020-03-27,Virginia,51,606,14,8535519,7.099744022595462
2020-03-27,Washington,53,3770,177,7614893,49.50824653741031
2020-03-27,West Virginia,54,96,0,1792065,5.356948548183241
2020-03-27,Wisconsin,55,930,16,5822434,15.972701450973942
2020-03-27,Wyoming,56,73,0,578759,12.613194784011998
2020-03-28,Alabama,01,720,4,4903185,14.684332734742826
2020-03-28,Alaska,02,102,1,731545,13.943093042806664
2020-03-28,Arizona,04,773,15,7278717,10.620003497869199
2020-03-28,Arkansas,05,409,5,3017825,13.55280707131792
2020-03-28,California,06,5565,121,39512223,14.084249322038906
2020-03-28,Colorado,08,2061,44,5758736,35.789103719983
2020-03-28,Connecticut,09,1524,33,3565287,42.74550688345707
2020-03-28,Delaware,10,214,5,973764,21.97657748694756
2020-03-28,District of Columbia,11,342,4,705749,48.45915474198334
2020-03-28,Florida,12,4038,56,21477737,18.80086342429838
2020-03-28,Georgia,13,2447,79,10617423,23.047023745780873
2020-03-28,Hawaii,15,151,0,1415872,10.664805858156669
2020-03-28,Idaho,16,261,5,1787147,14.604282691910624
2020-03-28,Illinois,17,3547,50,12671821,27.991241353551317
2020-03-28,Indiana,18,1232,31,6732219,18.300058272019967
2020-03-28,Iowa,19,298,3,3155070,9.445115322322485
2020-03-28,Kansas,20,271,6,2913314,9.302121226891437
2020-03-28,Kentucky,21,394,9,4467673,8.818908635435045
2020-03-28,Louisiana,22,3315,137,4648794,71.30881686734237
2020-03-28,Maine,23,211,1,1344212,15.696928758261345
2020-03-28,Maryland,24,1066,10,6045680,17.632425136626484
2020-03-28,Massachusetts,25,4257,44,6949503,61.25617903899027
2020-03-28,Michigan,26,4635,111,9986857,46.41099797463807
2020-03-28,Minnesota,27,441,5,5639632,7.8196591550654375
2020-03-28,Mississippi,28,669,13,2976149,22.478713263348038
2020-03-28,Missouri,29,838,10,6137428,13.653927997200132
2020-03-28,Montana,30,147,1,1068778,13.754025625527472
2020-03-28,Nebraska,31,122,2,1934408,6.306839094958251
2020-03-28,Nevada,32,738,14,3080156,23.9598254114402
2020-03-28,New Hampshire,33,214,2,1359711,15.738638578344956
2020-03-28,New Jersey,34,11124,140,8882190,125.23938353041311
2020-03-28,New Mexico,35,208,2,2096829,9.919740713238895
2020-03-28,New York,36,53363,782,19453561,274.3096752311826
2020-03-28,North Carolina,37,972,4,10488084,9.267660327663279
2020-03-28,North Dakota,38,94,1,762062,12.334954373791108
2020-03-28,Ohio,39,1406,25,11689100,12.028299869108828
2020-03-28,Oklahoma,40,377,15,3956971,9.527489587363668
2020-03-28,Oregon,41,479,13,4217737,11.356801052317866
2020-03-28,Pennsylvania,42,2815,35,12801989,21.98877065118553
2020-03-28,Rhode Island,44,239,2,1059361,22.560770124631734
2020-03-28,South Carolina,45,660,15,5148714,12.818734930703085
2020-03-28,South Dakota,46,68,1,884659,7.686577540046504
2020-03-28,Tennessee,47,1373,6,6833174,20.093151440311633
2020-03-28,Texas,48,2161,29,28995881,7.45278269006553
2020-03-28,Utah,49,608,2,3205958,18.964690117587317
2020-03-28,Vermont,50,211,12,623989,33.81469865654683
2020-03-28,Virginia,51,740,17,8535519,8.669654417030761
2020-03-28,Washington,53,4311,191,7614893,56.61274557633312
2020-03-28,West Virginia,54,113,0,1792065,6.30557485359069
2020-03-28,Wisconsin,55,1042,17,5822434,17.896295604209513
2020-03-28,Wyoming,56,84,0,578759,14.513813176123396
